TANGGAL,TN,TX,TAVG,RR,SS,RH_AVG,BULAN,Hasil_KNN,Label_KNN,TN_norm,TX_norm,TAVG_norm,RR_norm,SS_norm,RH_AVG_norm,BULAN_norm,TN_norm_kemarin,TX_norm_kemarin,TAVG_norm_kemarin,SS_norm_kemarin,RH_AVG_norm_kemarin,Algoritma_Terpilih,Prediksi_Final_Cuaca,Label_Prediksi,Cluster_Iklim
2025-06-10,23.9,31.8,26.4,0.0,5.9,86.0,6.0,0,Tidak Hujan,0.7936507936507933,0.5980392156862748,0.5983263598326355,0.0,0.595959595959596,0.5555555555555556,0.4545454545454545,0.73015873015873,0.696078431372549,0.799163179916318,0.8080808080808081,0.5873015873015873,Naive Bayes,0,Tidak Hujan,0
2025-06-11,24.4,32.0,27.2,2.0,2.6,91.0,6.0,1,Hujan,0.8730158730158728,0.6176470588235297,0.732217573221757,0.0136425648021828,0.2626262626262626,0.7142857142857143,0.4545454545454545,0.7936507936507933,0.5980392156862748,0.5983263598326355,0.595959595959596,0.5555555555555556,Naive Bayes,1,Hujan,1
2025-06-12,23.0,33.0,27.2,0.0,5.8,86.0,6.0,1,Hujan,0.6507936507936506,0.7156862745098042,0.732217573221757,0.0,0.5858585858585859,0.5555555555555556,0.4545454545454545,0.8730158730158728,0.6176470588235297,0.732217573221757,0.2626262626262626,0.7142857142857143,Naive Bayes,1,Hujan,1
2025-06-13,22.8,34.4,27.5,0.0,8.0,83.0,6.0,0,Tidak Hujan,0.6190476190476188,0.8529411764705883,0.7824267782426776,0.0,0.8080808080808081,0.4603174603174603,0.4545454545454545,0.6507936507936506,0.7156862745098042,0.732217573221757,0.5858585858585859,0.5555555555555556,Naive Bayes,0,Tidak Hujan,0
2025-06-14,23.8,32.6,26.5,0.0,8.0,85.0,6.0,0,Tidak Hujan,0.7777777777777778,0.6764705882352945,0.6150627615062759,0.0,0.8080808080808081,0.5238095238095238,0.4545454545454545,0.6190476190476188,0.8529411764705883,0.7824267782426776,0.8080808080808081,0.4603174603174603,Naive Bayes,0,Tidak Hujan,0
2025-06-15,22.6,32.2,27.1,0.0,5.8,80.0,6.0,0,Tidak Hujan,0.5873015873015872,0.6372549019607848,0.7154811715481172,0.0,0.5858585858585859,0.365079365079365,0.4545454545454545,0.7777777777777778,0.6764705882352945,0.6150627615062759,0.8080808080808081,0.5238095238095238,Naive Bayes,0,Tidak Hujan,0
2025-06-16,23.0,33.3,27.4,0.0,7.5,82.0,6.0,0,Tidak Hujan,0.6507936507936506,0.7450980392156862,0.7656903765690373,0.0,0.7575757575757576,0.4285714285714285,0.4545454545454545,0.5873015873015872,0.6372549019607848,0.7154811715481172,0.5858585858585859,0.365079365079365,Naive Bayes,0,Tidak Hujan,0
2025-06-17,22.4,33.4,25.4,57.0,8.0,84.0,6.0,0,Tidak Hujan,0.555555555555555,0.7549019607843138,0.4309623430962337,0.3888130968622101,0.8080808080808081,0.492063492063492,0.4545454545454545,0.6507936507936506,0.7450980392156862,0.7656903765690373,0.7575757575757576,0.4285714285714285,Naive Bayes,0,Tidak Hujan,0
2025-06-18,23.0,27.8,24.6,34.7,7.3,95.0,6.0,1,Hujan,0.6507936507936506,0.2058823529411769,0.2970711297071128,0.2366984993178718,0.7373737373737373,0.8412698412698413,0.4545454545454545,0.555555555555555,0.7549019607843138,0.4309623430962337,0.8080808080808081,0.492063492063492,Naive Bayes,1,Hujan,0
2025-06-19,23.2,27.9,24.9,7.5,0.0,94.0,6.0,1,Hujan,0.6825396825396822,0.2156862745098041,0.3472803347280329,0.0511596180081855,0.0,0.8095238095238095,0.4545454545454545,0.6507936507936506,0.2058823529411769,0.2970711297071128,0.7373737373737373,0.8412698412698413,Naive Bayes,1,Hujan,1
