TANGGAL,TN,TX,TAVG,RR,SS,RH_AVG,BULAN,Hasil_KNN,Label_KNN,TN_norm,TX_norm,TAVG_norm,RR_norm,SS_norm,RH_AVG_norm,BULAN_norm,TN_norm_kemarin,TX_norm_kemarin,TAVG_norm_kemarin,SS_norm_kemarin,RH_AVG_norm_kemarin,Algoritma_Terpilih,Prediksi_Final_Cuaca,Label_Prediksi,Cluster_Iklim
2024-11-03,23.4,33.2,28.1,0.0,6.9,80.0,11.0,0,Tidak Hujan,0.375,0.6750000000000007,0.6500000000000004,0.0,0.8313253012048193,0.282051282051282,0.9090909090909092,0.1750000000000007,0.6750000000000007,0.4749999999999996,0.9036144578313252,0.3333333333333333,Naive Bayes,0,Tidak Hujan,1
2024-11-04,24.4,30.6,27.0,0.0,8.0,85.0,11.0,0,Tidak Hujan,0.625,0.0250000000000003,0.375,0.0,0.9638554216867468,0.5384615384615384,0.9090909090909092,0.375,0.6750000000000007,0.6500000000000004,0.8313253012048193,0.282051282051282,Naive Bayes,1,Hujan,1
2024-11-05,23.2,33.2,27.8,1.0,3.3,82.0,11.0,0,Tidak Hujan,0.3250000000000002,0.6750000000000007,0.5750000000000002,0.006578947368421,0.3975903614457831,0.3846153846153846,0.9090909090909092,0.625,0.0250000000000003,0.375,0.9638554216867468,0.5384615384615384,Naive Bayes,0,Tidak Hujan,1
2024-11-06,25.0,33.0,28.5,0.5,3.4,82.0,11.0,0,Tidak Hujan,0.7750000000000004,0.625,0.75,0.0032894736842105,0.4096385542168674,0.3846153846153846,0.9090909090909092,0.3250000000000002,0.6750000000000007,0.5750000000000002,0.3975903614457831,0.3846153846153846,Naive Bayes,0,Tidak Hujan,0
2024-11-07,24.8,33.6,28.9,0.0,8.0,81.0,11.0,0,Tidak Hujan,0.7250000000000005,0.7750000000000004,0.8499999999999996,0.0,0.9638554216867468,0.3333333333333333,0.9090909090909092,0.7750000000000004,0.625,0.75,0.4096385542168674,0.3846153846153846,Naive Bayes,0,Tidak Hujan,1
2024-11-08,24.0,33.0,28.3,4.0,6.8,80.0,11.0,0,Tidak Hujan,0.5250000000000004,0.625,0.7000000000000002,0.0263157894736842,0.8192771084337348,0.282051282051282,0.9090909090909092,0.7250000000000005,0.7750000000000004,0.8499999999999996,0.9638554216867468,0.3333333333333333,Naive Bayes,0,Tidak Hujan,1
2024-11-09,24.2,33.2,28.0,0.1,8.0,83.0,11.0,0,Tidak Hujan,0.5750000000000002,0.6750000000000007,0.625,0.0006578947368421,0.9638554216867468,0.4358974358974359,0.9090909090909092,0.5250000000000004,0.625,0.7000000000000002,0.8192771084337348,0.282051282051282,Naive Bayes,0,Tidak Hujan,1
2024-11-10,24.4,33.0,28.7,25.9,8.0,82.0,11.0,0,Tidak Hujan,0.625,0.625,0.7999999999999998,0.1703947368421052,0.9638554216867468,0.3846153846153846,0.9090909090909092,0.5750000000000002,0.6750000000000007,0.625,0.9638554216867468,0.4358974358974359,Naive Bayes,0,Tidak Hujan,1
2024-11-11,24.4,32.6,27.2,0.0,8.0,87.0,11.0,0,Tidak Hujan,0.625,0.5250000000000004,0.4249999999999998,0.0,0.9638554216867468,0.6410256410256411,0.9090909090909092,0.625,0.625,0.7999999999999998,0.9638554216867468,0.3846153846153846,Naive Bayes,0,Tidak Hujan,1
2024-11-12,24.2,32.6,28.1,61.2,5.4,84.0,11.0,1,Hujan,0.5750000000000002,0.5250000000000004,0.6500000000000004,0.4026315789473684,0.6506024096385542,0.4871794871794871,0.9090909090909092,0.625,0.5250000000000004,0.4249999999999998,0.9638554216867468,0.6410256410256411,Naive Bayes,1,Hujan,1
2024-11-13,23.4,32.4,28.6,0.0,6.8,80.0,11.0,0,Tidak Hujan,0.375,0.4749999999999996,0.7750000000000004,0.0,0.8192771084337348,0.282051282051282,0.9090909090909092,0.5750000000000002,0.5250000000000004,0.6500000000000004,0.6506024096385542,0.4871794871794871,Naive Bayes,0,Tidak Hujan,1
2024-11-14,23.6,33.2,28.3,17.5,8.0,83.0,11.0,0,Tidak Hujan,0.4250000000000007,0.6750000000000007,0.7000000000000002,0.1151315789473684,0.9638554216867468,0.4358974358974359,0.9090909090909092,0.375,0.4749999999999996,0.7750000000000004,0.8192771084337348,0.282051282051282,Naive Bayes,0,Tidak Hujan,1
2024-11-15,22.2,32.8,27.5,0.0,8.0,83.0,11.0,0,Tidak Hujan,0.0750000000000001,0.5749999999999993,0.5,0.0,0.9638554216867468,0.4358974358974359,0.9090909090909092,0.4250000000000007,0.6750000000000007,0.7000000000000002,0.9638554216867468,0.4358974358974359,Naive Bayes,0,Tidak Hujan,1
2024-11-16,24.6,33.0,28.2,0.1,7.9,83.0,11.0,1,Hujan,0.6750000000000007,0.625,0.6749999999999998,0.0006578947368421,0.9518072289156626,0.4358974358974359,0.9090909090909092,0.0750000000000001,0.5749999999999993,0.5,0.9638554216867468,0.4358974358974359,Naive Bayes,0,Tidak Hujan,1
2024-11-17,23.6,32.0,26.8,36.5,8.0,91.0,11.0,1,Hujan,0.4250000000000007,0.375,0.3250000000000002,0.2401315789473684,0.9638554216867468,0.8461538461538461,0.9090909090909092,0.6750000000000007,0.625,0.6749999999999998,0.9518072289156626,0.4358974358974359,Naive Bayes,1,Hujan,1
2024-11-18,24.0,33.0,27.6,21.5,4.2,83.0,11.0,0,Tidak Hujan,0.5250000000000004,0.625,0.5250000000000004,0.1414473684210526,0.5060240963855421,0.4358974358974359,0.9090909090909092,0.4250000000000007,0.375,0.3250000000000002,0.9638554216867468,0.8461538461538461,Naive Bayes,1,Hujan,1
2024-11-19,23.8,32.6,27.5,4.0,8.0,88.0,11.0,1,Hujan,0.4750000000000005,0.5250000000000004,0.5,0.0263157894736842,0.9638554216867468,0.6923076923076923,0.9090909090909092,0.5250000000000004,0.625,0.5250000000000004,0.5060240963855421,0.4358974358974359,Naive Bayes,1,Hujan,1
2024-11-20,23.8,32.0,27.8,0.1,2.9,83.0,11.0,1,Hujan,0.4750000000000005,0.375,0.5750000000000002,0.0006578947368421,0.3493975903614457,0.4358974358974359,0.9090909090909092,0.4750000000000005,0.5250000000000004,0.5,0.9638554216867468,0.6923076923076923,Naive Bayes,1,Hujan,1
2024-11-21,24.2,33.2,28.8,0.0,7.1,79.0,11.0,0,Tidak Hujan,0.5750000000000002,0.6750000000000007,0.8250000000000002,0.0,0.8554216867469878,0.2307692307692307,0.9090909090909092,0.4750000000000005,0.375,0.5750000000000002,0.3493975903614457,0.4358974358974359,Naive Bayes,0,Tidak Hujan,1
2024-11-22,24.2,32.8,27.8,0.0,8.0,85.0,11.0,0,Tidak Hujan,0.5750000000000002,0.5749999999999993,0.5750000000000002,0.0,0.9638554216867468,0.5384615384615384,0.9090909090909092,0.5750000000000002,0.6750000000000007,0.8250000000000002,0.8554216867469878,0.2307692307692307,Naive Bayes,0,Tidak Hujan,1
2024-11-23,24.2,32.2,28.1,19.1,6.8,86.0,11.0,1,Hujan,0.5750000000000002,0.4250000000000007,0.6500000000000004,0.1256578947368421,0.8192771084337348,0.5897435897435898,0.9090909090909092,0.5750000000000002,0.5749999999999993,0.5750000000000002,0.9638554216867468,0.5384615384615384,Naive Bayes,1,Hujan,1
2024-11-24,24.0,33.2,28.1,62.1,8.0,85.0,11.0,1,Hujan,0.5250000000000004,0.6750000000000007,0.6500000000000004,0.4085526315789474,0.9638554216867468,0.5384615384615384,0.9090909090909092,0.5750000000000002,0.4250000000000007,0.6500000000000004,0.8192771084337348,0.5897435897435898,Naive Bayes,0,Tidak Hujan,1
2024-11-25,24.2,33.8,27.7,11.5,6.8,87.0,11.0,1,Hujan,0.5750000000000002,0.8249999999999993,0.5499999999999998,0.0756578947368421,0.8192771084337348,0.6410256410256411,0.9090909090909092,0.5250000000000004,0.6750000000000007,0.6500000000000004,0.9638554216867468,0.5384615384615384,Naive Bayes,0,Tidak Hujan,1
2024-11-26,23.6,33.2,28.2,39.5,7.5,84.0,11.0,1,Hujan,0.4250000000000007,0.6750000000000007,0.6749999999999998,0.2598684210526316,0.9036144578313252,0.4871794871794871,0.9090909090909092,0.5750000000000002,0.8249999999999993,0.5499999999999998,0.8192771084337348,0.6410256410256411,Naive Bayes,0,Tidak Hujan,1
2024-11-27,23.6,32.8,27.7,26.5,7.4,83.0,11.0,1,Hujan,0.4250000000000007,0.5749999999999993,0.5499999999999998,0.1743421052631578,0.891566265060241,0.4358974358974359,0.9090909090909092,0.4250000000000007,0.6750000000000007,0.6749999999999998,0.9036144578313252,0.4871794871794871,Naive Bayes,0,Tidak Hujan,1
2024-11-28,23.8,32.8,28.2,14.0,6.0,82.0,11.0,1,Hujan,0.4750000000000005,0.5749999999999993,0.6749999999999998,0.0921052631578947,0.7228915662650601,0.3846153846153846,0.9090909090909092,0.4250000000000007,0.5749999999999993,0.5499999999999998,0.891566265060241,0.4358974358974359,Naive Bayes,0,Tidak Hujan,1
2024-11-29,22.4,33.4,28.1,0.1,7.0,81.0,11.0,0,Tidak Hujan,0.125,0.7249999999999996,0.6500000000000004,0.0006578947368421,0.8433734939759036,0.3333333333333333,0.9090909090909092,0.4750000000000005,0.5749999999999993,0.6749999999999998,0.7228915662650601,0.3846153846153846,Naive Bayes,0,Tidak Hujan,1
2024-11-30,25.4,32.8,27.7,0.0,8.0,86.0,11.0,0,Tidak Hujan,0.875,0.5749999999999993,0.5499999999999998,0.0,0.9638554216867468,0.5897435897435898,0.9090909090909092,0.125,0.7249999999999996,0.6500000000000004,0.8433734939759036,0.3333333333333333,Naive Bayes,0,Tidak Hujan,1
2024-12-01,24.6,30.8,27.0,32.0,5.8,87.0,12.0,1,Hujan,0.6750000000000007,0.0750000000000001,0.375,0.2105263157894736,0.6987951807228915,0.6410256410256411,1.0,0.875,0.5749999999999993,0.5499999999999998,0.9638554216867468,0.5897435897435898,Naive Bayes,1,Hujan,1
2024-12-02,24.4,32.4,27.7,1.0,0.0,85.0,12.0,0,Tidak Hujan,0.625,0.4749999999999996,0.5499999999999998,0.006578947368421,0.0,0.5384615384615384,1.0,0.6750000000000007,0.0750000000000001,0.375,0.6987951807228915,0.6410256410256411,Naive Bayes,1,Hujan,0
2024-12-03,24.8,33.6,28.9,0.0,3.4,80.0,12.0,0,Tidak Hujan,0.7250000000000005,0.7750000000000004,0.8499999999999996,0.0,0.4096385542168674,0.282051282051282,1.0,0.625,0.4749999999999996,0.5499999999999998,0.0,0.5384615384615384,Naive Bayes,0,Tidak Hujan,0
2024-12-04,23.4,33.0,27.2,0.0,7.3,88.0,12.0,1,Hujan,0.375,0.625,0.4249999999999998,0.0,0.8795180722891566,0.6923076923076923,1.0,0.7250000000000005,0.7750000000000004,0.8499999999999996,0.4096385542168674,0.282051282051282,Naive Bayes,0,Tidak Hujan,1
2024-12-05,24.6,31.8,26.1,19.0,3.4,94.0,12.0,1,Hujan,0.6750000000000007,0.3250000000000002,0.1500000000000003,0.125,0.4096385542168674,1.0,1.0,0.375,0.625,0.4249999999999998,0.8795180722891566,0.6923076923076923,Naive Bayes,1,Hujan,1
2024-12-06,23.8,31.8,26.7,23.0,0.0,89.0,12.0,0,Tidak Hujan,0.4750000000000005,0.3250000000000002,0.2999999999999998,0.1513157894736842,0.0,0.7435897435897436,1.0,0.6750000000000007,0.3250000000000002,0.1500000000000003,0.4096385542168674,1.0,Naive Bayes,1,Hujan,0
2024-12-07,25.0,32.4,28.1,13.3,2.6,84.0,12.0,0,Tidak Hujan,0.7750000000000004,0.4749999999999996,0.6500000000000004,0.0875,0.3132530120481928,0.4871794871794871,1.0,0.4750000000000005,0.3250000000000002,0.2999999999999998,0.0,0.7435897435897436,Naive Bayes,1,Hujan,0
2024-12-08,24.6,33.2,28.2,0.1,1.8,85.0,12.0,0,Tidak Hujan,0.6750000000000007,0.6750000000000007,0.6749999999999998,0.0006578947368421,0.216867469879518,0.5384615384615384,1.0,0.7750000000000004,0.4749999999999996,0.6500000000000004,0.3132530120481928,0.4871794871794871,Naive Bayes,0,Tidak Hujan,0
2024-12-09,24.0,32.6,27.9,0.5,5.3,85.0,12.0,0,Tidak Hujan,0.5250000000000004,0.5250000000000004,0.5999999999999996,0.0032894736842105,0.6385542168674698,0.5384615384615384,1.0,0.6750000000000007,0.6750000000000007,0.6749999999999998,0.216867469879518,0.5384615384615384,Naive Bayes,1,Hujan,0
2024-12-10,23.2,31.4,28.6,0.0,0.8,85.0,12.0,1,Hujan,0.3250000000000002,0.2249999999999996,0.7750000000000004,0.0,0.0963855421686746,0.5384615384615384,1.0,0.5250000000000004,0.5250000000000004,0.5999999999999996,0.6385542168674698,0.5384615384615384,Naive Bayes,1,Hujan,0
2024-12-11,24.4,33.8,28.7,0.1,1.8,85.0,12.0,0,Tidak Hujan,0.625,0.8249999999999993,0.7999999999999998,0.0006578947368421,0.216867469879518,0.5384615384615384,1.0,0.3250000000000002,0.2249999999999996,0.7750000000000004,0.0963855421686746,0.5384615384615384,Naive Bayes,0,Tidak Hujan,0
2024-12-12,23.6,32.6,27.9,26.5,4.2,85.0,12.0,0,Tidak Hujan,0.4250000000000007,0.5250000000000004,0.5999999999999996,0.1743421052631578,0.5060240963855421,0.5384615384615384,1.0,0.625,0.8249999999999993,0.7999999999999998,0.216867469879518,0.5384615384615384,Naive Bayes,1,Hujan,0
2024-12-13,23.2,32.4,27.5,4.0,2.5,87.0,12.0,1,Hujan,0.3250000000000002,0.4749999999999996,0.5,0.0263157894736842,0.3012048192771084,0.6410256410256411,1.0,0.4250000000000007,0.5250000000000004,0.5999999999999996,0.5060240963855421,0.5384615384615384,Naive Bayes,1,Hujan,0
2024-12-14,24.8,32.0,26.5,0.0,1.6,89.0,12.0,0,Tidak Hujan,0.7250000000000005,0.375,0.25,0.0,0.1927710843373493,0.7435897435897436,1.0,0.3250000000000002,0.4749999999999996,0.5,0.3012048192771084,0.6410256410256411,Naive Bayes,1,Hujan,0
2024-12-15,23.0,31.4,25.7,152.0,0.5,94.0,12.0,0,Tidak Hujan,0.2750000000000003,0.2249999999999996,0.0499999999999998,1.0,0.0602409638554216,1.0,1.0,0.7250000000000005,0.375,0.25,0.1927710843373493,0.7435897435897436,Naive Bayes,1,Hujan,0
2024-12-16,23.8,32.6,27.7,19.3,2.8,83.0,12.0,0,Tidak Hujan,0.4750000000000005,0.5250000000000004,0.5499999999999998,0.1269736842105263,0.3373493975903614,0.4358974358974359,1.0,0.2750000000000003,0.2249999999999996,0.0499999999999998,0.0602409638554216,1.0,Naive Bayes,1,Hujan,0
2024-12-17,24.0,32.0,27.9,0.0,0.5,87.0,12.0,0,Tidak Hujan,0.5250000000000004,0.375,0.5999999999999996,0.0,0.0602409638554216,0.6410256410256411,1.0,0.4750000000000005,0.5250000000000004,0.5499999999999998,0.3373493975903614,0.4358974358974359,Naive Bayes,1,Hujan,0
2024-12-18,22.8,32.2,27.5,0.0,3.1,81.0,12.0,0,Tidak Hujan,0.2250000000000005,0.4250000000000007,0.5,0.0,0.3734939759036144,0.3333333333333333,1.0,0.5250000000000004,0.375,0.5999999999999996,0.0602409638554216,0.6410256410256411,Naive Bayes,1,Hujan,0
2024-12-19,22.4,32.8,28.0,0.0,3.1,85.0,12.0,0,Tidak Hujan,0.125,0.5749999999999993,0.625,0.0,0.3734939759036144,0.5384615384615384,1.0,0.2250000000000005,0.4250000000000007,0.5,0.3734939759036144,0.3333333333333333,Naive Bayes,0,Tidak Hujan,0
2024-12-20,25.4,32.2,28.3,0.0,0.6,86.0,12.0,0,Tidak Hujan,0.875,0.4250000000000007,0.7000000000000002,0.0,0.072289156626506,0.5897435897435898,1.0,0.125,0.5749999999999993,0.625,0.3734939759036144,0.5384615384615384,Naive Bayes,1,Hujan,0
2024-12-21,24.0,33.0,28.4,0.0,0.0,84.0,12.0,0,Tidak Hujan,0.5250000000000004,0.625,0.7249999999999996,0.0,0.0,0.4871794871794871,1.0,0.875,0.4250000000000007,0.7000000000000002,0.072289156626506,0.5897435897435898,Naive Bayes,1,Hujan,0
2024-12-22,23.8,32.4,28.0,0.0,1.4,86.0,12.0,0,Tidak Hujan,0.4750000000000005,0.4749999999999996,0.625,0.0,0.1686746987951807,0.5897435897435898,1.0,0.5250000000000004,0.625,0.7249999999999996,0.0,0.4871794871794871,Naive Bayes,1,Hujan,0
2024-12-23,25.2,33.2,28.4,0.1,1.0,85.0,12.0,0,Tidak Hujan,0.8250000000000002,0.6750000000000007,0.7249999999999996,0.0006578947368421,0.1204819277108433,0.5384615384615384,1.0,0.4750000000000005,0.4749999999999996,0.625,0.1686746987951807,0.5897435897435898,Naive Bayes,0,Tidak Hujan,0
2024-12-24,24.6,32.8,27.8,0.0,1.4,85.0,12.0,0,Tidak Hujan,0.6750000000000007,0.5749999999999993,0.5750000000000002,0.0,0.1686746987951807,0.5384615384615384,1.0,0.8250000000000002,0.6750000000000007,0.7249999999999996,0.1204819277108433,0.5384615384615384,Naive Bayes,1,Hujan,0
2024-12-25,24.2,33.0,27.8,0.1,3.7,88.0,12.0,0,Tidak Hujan,0.5750000000000002,0.625,0.5750000000000002,0.0006578947368421,0.4457831325301205,0.6923076923076923,1.0,0.6750000000000007,0.5749999999999993,0.5750000000000002,0.1686746987951807,0.5384615384615384,Naive Bayes,1,Hujan,0
2024-12-26,24.2,31.4,27.1,7.1,4.3,82.0,12.0,0,Tidak Hujan,0.5750000000000002,0.2249999999999996,0.4000000000000003,0.0467105263157894,0.5180722891566264,0.3846153846153846,1.0,0.5750000000000002,0.625,0.5750000000000002,0.4457831325301205,0.6923076923076923,Naive Bayes,1,Hujan,0
2024-12-27,24.4,32.4,27.7,0.1,0.0,86.0,12.0,0,Tidak Hujan,0.625,0.4749999999999996,0.5499999999999998,0.0006578947368421,0.0,0.5897435897435898,1.0,0.5750000000000002,0.2249999999999996,0.4000000000000003,0.5180722891566264,0.3846153846153846,Naive Bayes,1,Hujan,0
2024-12-28,25.0,32.8,28.0,2.0,2.8,87.0,12.0,0,Tidak Hujan,0.7750000000000004,0.5749999999999993,0.625,0.0131578947368421,0.3373493975903614,0.6410256410256411,1.0,0.625,0.4749999999999996,0.5499999999999998,0.0,0.5897435897435898,Naive Bayes,1,Hujan,0
2024-12-29,25.4,30.5,27.1,0.0,2.5,89.0,12.0,0,Tidak Hujan,0.875,0.0,0.4000000000000003,0.0,0.3012048192771084,0.7435897435897436,1.0,0.7750000000000004,0.5749999999999993,0.625,0.3373493975903614,0.6410256410256411,Naive Bayes,1,Hujan,0
2024-12-30,24.6,32.2,28.3,0.1,0.3,85.0,12.0,0,Tidak Hujan,0.6750000000000007,0.4250000000000007,0.7000000000000002,0.0006578947368421,0.036144578313253,0.5384615384615384,1.0,0.875,0.0,0.4000000000000003,0.3012048192771084,0.7435897435897436,Naive Bayes,1,Hujan,0
2024-12-31,25.4,32.2,27.2,0.0,5.6,88.0,12.0,0,Tidak Hujan,0.875,0.4250000000000007,0.4249999999999998,0.0,0.6746987951807228,0.6923076923076923,1.0,0.6750000000000007,0.4250000000000007,0.7000000000000002,0.036144578313253,0.5384615384615384,Naive Bayes,1,Hujan,0
2025-01-01,24.6,31.6,27.6,1.5,3.7,86.0,1.0,1,Hujan,0.6750000000000007,0.2750000000000003,0.5250000000000004,0.0098684210526315,0.4457831325301205,0.5897435897435898,0.0,0.875,0.4250000000000007,0.4249999999999998,0.6746987951807228,0.6923076923076923,Naive Bayes,1,Hujan,0
2025-01-02,24.2,32.8,27.1,0.0,0.3,89.0,1.0,0,Tidak Hujan,0.5750000000000002,0.5749999999999993,0.4000000000000003,0.0,0.036144578313253,0.7435897435897436,0.0,0.6750000000000007,0.2750000000000003,0.5250000000000004,0.4457831325301205,0.5897435897435898,Naive Bayes,1,Hujan,0
2025-01-03,23.8,32.2,27.0,4.0,3.3,85.0,1.0,1,Hujan,0.4750000000000005,0.4250000000000007,0.375,0.0263157894736842,0.3975903614457831,0.5384615384615384,0.0,0.5750000000000002,0.5749999999999993,0.4000000000000003,0.036144578313253,0.7435897435897436,Naive Bayes,1,Hujan,0
2025-01-04,24.4,32.6,27.3,0.0,3.0,83.0,1.0,0,Tidak Hujan,0.625,0.5250000000000004,0.4500000000000002,0.0,0.36144578313253,0.4358974358974359,0.0,0.4750000000000005,0.4250000000000007,0.375,0.3975903614457831,0.5384615384615384,Naive Bayes,1,Hujan,0
2025-01-05,24.0,32.4,27.3,0.1,3.0,85.0,1.0,0,Tidak Hujan,0.5250000000000004,0.4749999999999996,0.4500000000000002,0.0006578947368421,0.36144578313253,0.5384615384615384,0.0,0.625,0.5250000000000004,0.4500000000000002,0.36144578313253,0.4358974358974359,Naive Bayes,1,Hujan,0
2025-01-06,23.6,33.0,28.1,0.1,5.5,81.0,1.0,0,Tidak Hujan,0.4250000000000007,0.625,0.6500000000000004,0.0006578947368421,0.6626506024096385,0.3333333333333333,0.0,0.5250000000000004,0.4749999999999996,0.4500000000000002,0.36144578313253,0.5384615384615384,Naive Bayes,0,Tidak Hujan,0
2025-01-07,23.4,33.0,27.6,0.0,5.7,85.0,1.0,0,Tidak Hujan,0.375,0.625,0.5250000000000004,0.0,0.6867469879518072,0.5384615384615384,0.0,0.4250000000000007,0.625,0.6500000000000004,0.6626506024096385,0.3333333333333333,Naive Bayes,0,Tidak Hujan,1
2025-01-08,25.2,32.2,27.8,0.0,1.8,80.0,1.0,0,Tidak Hujan,0.8250000000000002,0.4250000000000007,0.5750000000000002,0.0,0.216867469879518,0.282051282051282,0.0,0.375,0.625,0.5250000000000004,0.6867469879518072,0.5384615384615384,Naive Bayes,0,Tidak Hujan,0
2025-01-09,23.4,32.4,26.9,1.5,3.3,86.0,1.0,0,Tidak Hujan,0.375,0.4749999999999996,0.3499999999999996,0.0098684210526315,0.3975903614457831,0.5897435897435898,0.0,0.8250000000000002,0.4250000000000007,0.5750000000000002,0.216867469879518,0.282051282051282,Naive Bayes,1,Hujan,0
2025-01-10,23.4,32.0,27.2,10.0,3.3,84.0,1.0,0,Tidak Hujan,0.375,0.375,0.4249999999999998,0.0657894736842105,0.3975903614457831,0.4871794871794871,0.0,0.375,0.4749999999999996,0.3499999999999996,0.3975903614457831,0.5897435897435898,Naive Bayes,1,Hujan,0
2025-01-11,23.8,32.4,27.3,0.0,6.4,85.0,1.0,0,Tidak Hujan,0.4750000000000005,0.4749999999999996,0.4500000000000002,0.0,0.7710843373493975,0.5384615384615384,0.0,0.375,0.375,0.4249999999999998,0.3975903614457831,0.4871794871794871,Naive Bayes,1,Hujan,0
2025-01-12,24.6,32.2,27.7,1.0,6.6,85.0,1.0,1,Hujan,0.6750000000000007,0.4250000000000007,0.5499999999999998,0.006578947368421,0.7951807228915662,0.5384615384615384,0.0,0.4750000000000005,0.4749999999999996,0.4500000000000002,0.7710843373493975,0.5384615384615384,Naive Bayes,1,Hujan,1
2025-01-13,23.8,31.6,27.6,0.0,6.4,83.0,1.0,0,Tidak Hujan,0.4750000000000005,0.2750000000000003,0.5250000000000004,0.0,0.7710843373493975,0.4358974358974359,0.0,0.6750000000000007,0.4250000000000007,0.5499999999999998,0.7951807228915662,0.5384615384615384,Naive Bayes,1,Hujan,1
2025-01-14,24.4,32.6,28.0,15.5,5.2,81.0,1.0,0,Tidak Hujan,0.625,0.5250000000000004,0.625,0.1019736842105263,0.6265060240963856,0.3333333333333333,0.0,0.4750000000000005,0.2750000000000003,0.5250000000000004,0.7710843373493975,0.4358974358974359,Naive Bayes,0,Tidak Hujan,1
2025-01-15,23.6,32.6,27.4,0.0,8.0,84.0,1.0,0,Tidak Hujan,0.4250000000000007,0.5250000000000004,0.4749999999999996,0.0,0.9638554216867468,0.4871794871794871,0.0,0.625,0.5250000000000004,0.625,0.6265060240963856,0.3333333333333333,Naive Bayes,0,Tidak Hujan,1
2025-01-16,23.0,32.6,27.6,0.1,3.3,84.0,1.0,0,Tidak Hujan,0.2750000000000003,0.5250000000000004,0.5250000000000004,0.0006578947368421,0.3975903614457831,0.4871794871794871,0.0,0.4250000000000007,0.5250000000000004,0.4749999999999996,0.9638554216867468,0.4871794871794871,Naive Bayes,1,Hujan,0
2025-01-17,23.4,31.4,27.1,0.0,6.6,86.0,1.0,1,Hujan,0.375,0.2249999999999996,0.4000000000000003,0.0,0.7951807228915662,0.5897435897435898,0.0,0.2750000000000003,0.5250000000000004,0.5250000000000004,0.3975903614457831,0.4871794871794871,Naive Bayes,1,Hujan,0
2025-01-18,23.4,32.0,27.5,0.1,5.1,83.0,1.0,1,Hujan,0.375,0.375,0.5,0.0006578947368421,0.6144578313253011,0.4358974358974359,0.0,0.375,0.2249999999999996,0.4000000000000003,0.7951807228915662,0.5897435897435898,Naive Bayes,1,Hujan,0
2025-01-19,24.0,33.2,28.3,0.1,3.8,81.0,1.0,0,Tidak Hujan,0.5250000000000004,0.6750000000000007,0.7000000000000002,0.0006578947368421,0.4578313253012047,0.3333333333333333,0.0,0.375,0.375,0.5,0.6144578313253011,0.4358974358974359,Naive Bayes,0,Tidak Hujan,0
2025-01-20,23.6,31.6,26.9,76.0,6.0,86.0,1.0,0,Tidak Hujan,0.4250000000000007,0.2750000000000003,0.3499999999999996,0.5,0.7228915662650601,0.5897435897435898,0.0,0.5250000000000004,0.6750000000000007,0.7000000000000002,0.4578313253012047,0.3333333333333333,Naive Bayes,1,Hujan,0
2025-01-21,24.6,31.6,27.6,0.0,5.7,86.0,1.0,0,Tidak Hujan,0.6750000000000007,0.2750000000000003,0.5250000000000004,0.0,0.6867469879518072,0.5897435897435898,0.0,0.4250000000000007,0.2750000000000003,0.3499999999999996,0.7228915662650601,0.5897435897435898,Naive Bayes,1,Hujan,0
2025-01-22,24.4,32.4,26.4,0.0,6.5,88.0,1.0,0,Tidak Hujan,0.625,0.4749999999999996,0.2249999999999996,0.0,0.7831325301204819,0.6923076923076923,0.0,0.6750000000000007,0.2750000000000003,0.5250000000000004,0.6867469879518072,0.5897435897435898,Naive Bayes,1,Hujan,0
2025-01-23,23.4,32.2,27.1,73.0,2.2,85.0,1.0,1,Hujan,0.375,0.4250000000000007,0.4000000000000003,0.4802631578947368,0.2650602409638554,0.5384615384615384,0.0,0.625,0.4749999999999996,0.2249999999999996,0.7831325301204819,0.6923076923076923,Naive Bayes,1,Hujan,0
2025-01-24,24.0,30.8,27.0,15.0,8.0,88.0,1.0,1,Hujan,0.5250000000000004,0.0750000000000001,0.375,0.0986842105263157,0.9638554216867468,0.6923076923076923,0.0,0.375,0.4250000000000007,0.4000000000000003,0.2650602409638554,0.5384615384615384,Naive Bayes,1,Hujan,0
2025-01-25,24.2,31.0,26.9,14.7,2.0,87.0,1.0,1,Hujan,0.5750000000000002,0.125,0.3499999999999996,0.0967105263157894,0.2409638554216867,0.6410256410256411,0.0,0.5250000000000004,0.0750000000000001,0.375,0.9638554216867468,0.6923076923076923,Naive Bayes,1,Hujan,0
2025-01-26,23.2,31.4,26.9,0.0,0.0,86.0,1.0,0,Tidak Hujan,0.3250000000000002,0.2249999999999996,0.3499999999999996,0.0,0.0,0.5897435897435898,0.0,0.5750000000000002,0.125,0.3499999999999996,0.2409638554216867,0.6410256410256411,Naive Bayes,1,Hujan,0
2025-01-27,23.6,32.0,27.1,14.5,7.1,83.0,1.0,1,Hujan,0.4250000000000007,0.375,0.4000000000000003,0.0953947368421052,0.8554216867469878,0.4358974358974359,0.0,0.3250000000000002,0.2249999999999996,0.3499999999999996,0.0,0.5897435897435898,Naive Bayes,1,Hujan,0
2025-01-28,23.0,32.2,27.5,42.5,4.9,86.0,1.0,1,Hujan,0.2750000000000003,0.4250000000000007,0.5,0.2796052631578947,0.5903614457831325,0.5897435897435898,0.0,0.4250000000000007,0.375,0.4000000000000003,0.8554216867469878,0.4358974358974359,Naive Bayes,1,Hujan,0
