TANGGAL,TN,TX,TAVG,RR,SS,RH_AVG,BULAN,Hasil_KNN,Label_KNN,TN_norm,TX_norm,TAVG_norm,RR_norm,SS_norm,RH_AVG_norm,BULAN_norm,TN_norm_kemarin,TX_norm_kemarin,TAVG_norm_kemarin,SS_norm_kemarin,RH_AVG_norm_kemarin,Algoritma_Terpilih,Prediksi_Final_Cuaca,Label_Prediksi,Cluster_Iklim
2024-05-30,28.0,33.4,30.6,0.0,4.4,74.0,5,0,Tidak Hujan,0.9565217391304348,0.5892857142857134,0.8541666666666675,0.0,0.55,0.46875,0.3636363636363636,0.9565217391304348,0.7321428571428571,0.895833333333334,0.8,0.4375,KNN,0,Tidak Hujan,1
2024-05-31,28.0,34.6,30.8,0.375,5.2,74.0,5,0,Tidak Hujan,0.9565217391304348,0.8035714285714283,0.895833333333334,0.0020292207792207,0.65,0.46875,0.3636363636363636,0.9565217391304348,0.5892857142857134,0.8541666666666675,0.55,0.46875,KNN,0,Tidak Hujan,1
2024-06-01,26.6,33.0,29.7,0.75,2.8,76.0,6,0,Tidak Hujan,0.6521739130434786,0.5178571428571421,0.666666666666667,0.0040584415584415,0.35,0.53125,0.4545454545454545,0.9565217391304348,0.8035714285714283,0.895833333333334,0.65,0.46875,KNN,0,Tidak Hujan,1
2024-06-02,26.8,33.6,29.7,1.125,1.0,78.0,6,1,Hujan,0.6956521739130437,0.6249999999999996,0.666666666666667,0.0060876623376623,0.125,0.59375,0.4545454545454545,0.6521739130434786,0.5178571428571421,0.666666666666667,0.35,0.53125,KNN,1,Hujan,0
2024-06-03,27.0,33.8,28.8,1.5,1.5,82.0,6,1,Hujan,0.7391304347826088,0.6607142857142846,0.4791666666666671,0.0081168831168831,0.1875,0.71875,0.4545454545454545,0.6956521739130437,0.6249999999999996,0.666666666666667,0.125,0.59375,KNN,1,Hujan,0
2024-06-04,27.2,33.4,29.6,1.25,0.4,78.0,6,1,Hujan,0.7826086956521738,0.5892857142857134,0.645833333333334,0.0067640692640692,0.05,0.59375,0.4545454545454545,0.7391304347826088,0.6607142857142846,0.4791666666666671,0.1875,0.71875,KNN,1,Hujan,0
2024-06-05,27.0,33.4,30.0,1.0,3.0,72.0,6,0,Tidak Hujan,0.7391304347826088,0.5892857142857134,0.7291666666666671,0.0054112554112554,0.375,0.40625,0.4545454545454545,0.7826086956521738,0.5892857142857134,0.645833333333334,0.05,0.59375,KNN,0,Tidak Hujan,0
2024-06-06,26.6,35.6,30.7,0.75,6.0,68.0,6,0,Tidak Hujan,0.6521739130434786,0.9821428571428568,0.8750000000000003,0.0040584415584415,0.75,0.28125,0.4545454545454545,0.7391304347826088,0.5892857142857134,0.7291666666666671,0.375,0.40625,KNN,0,Tidak Hujan,1
2024-06-07,27.0,33.2,29.9,0.5,6.6,73.0,6,0,Tidak Hujan,0.7391304347826088,0.5535714285714284,0.7083333333333335,0.0027056277056277,0.825,0.4375,0.4545454545454545,0.6521739130434786,0.9821428571428568,0.8750000000000003,0.75,0.28125,KNN,0,Tidak Hujan,1
2024-06-08,27.2,33.8,30.5,0.25,6.0,72.0,6,0,Tidak Hujan,0.7826086956521738,0.6607142857142846,0.8333333333333338,0.0013528138528138,0.75,0.40625,0.4545454545454545,0.7391304347826088,0.5535714285714284,0.7083333333333335,0.825,0.4375,KNN,0,Tidak Hujan,1
